Site,Probe Model,Serial Number,Date,Time,Hole ID,Cable length (ft),Neutron Count (MD),Gamma Count (WD),Operator,Duration (s),Flag
Rivendell,503,H340702152,4/19/2015,,5,65,5145,,2,25,
Rivendell,503,H340702152,4/19/2015,,5,66,5173,,2,25,
Rivendell,503,H340702152,4/19/2015,,5,67,5133,,2,25,
Rivendell,503,H340702152,4/19/2015,,5,68,6420,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,3,6066,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,4,5901,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,5,6192,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,6,6747,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,7,6175,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,8,6293,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,9,6292,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,10,6178,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,11,6304,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,12,6715,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,13,6395,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,14,6927,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,15,5947,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,16,5902,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,17,5912,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,18,5907,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,19,5892,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,20,6386,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,21,6135,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,22,6100,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,23,5807,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,24,6111,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,25,6043,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,26,6032,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,27,6059,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,28,6002,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,29,6184,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,30,6379,,2,25,
Rivendell,503,H340702152,4/19/2015,,6,31,7157,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,4,6830,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,5,6118,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,6,5613,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,7,6666,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,8,6860,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,9,6521,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,10,6426,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,11,6815,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,12,6644,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,13,6841,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,14,6188,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,15,6240,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,16,5973,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,17,6003,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,18,6727,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,19,6298,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,20,5843,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,21,5992,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,22,5937,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,23,6462,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,24,7448,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,25,6735,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,26,6654,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,27,6702,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,28,6768,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,29,6339,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,30,6516,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,31,6492,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,32,6576,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,33,6294,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,34,6304,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,35,6672,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,36,6341,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,37,6662,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,38,6561,,2,25,
Rivendell,503,H340702152,4/19/2015,,7,39,6527,,2,25,
Rivendell,503,H340702152,4/19/2015,,standard counts,0,7747,,2,25,
Rivendell,503,H340702152,4/19/2015,,standard counts,0,7691,,2,25,
Rivendell,503,H340702152,4/19/2015,,standard counts,0,7688,,2,25,
Rivendell,503,H340702152,6/2/2015,,15,3,2806,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,4,3378,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,5,3743,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,6,3669,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,7,4205,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,8,4407,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,9,4224,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,10,4182,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,11,4402,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,12,4549,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,13,4710,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,14,4582,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,15,4514,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,16,4016,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,17,4072,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,18,3795,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,19,4278,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,20,4382,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,21,4281,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,22,4367,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,23,4156,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,24,4142,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,25,4072,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,26,3755,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,27,3526,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,28,3496,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,29,4179,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,30,4281,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,31,4651,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,32,4614,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,33,4089,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,34,4299,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,35,3796,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,36,3768,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,37,3932,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,38,3945,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,39,3974,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,40,3870,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,41,3910,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,42,3461,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,43,3861,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,44,3921,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,45,3788,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,46,3951,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,47,3856,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,48,3710,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,49,4013,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,50,4118,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,51,3919,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,52,4020,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,53,3493,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,54,3565,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,55,4260,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,56,4117,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,57,3995,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,58,3889,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,59,4008,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,60,4046,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,61,3581,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,62,3771,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,63,3947,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,64,4175,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,65,4047,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,66,4039,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,67,3921,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,68,4281,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,69,4034,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,70,3999,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,71,4136,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,72,3945,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,73,3793,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,74,3859,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,75,3797,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,76,3545,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,77,3731,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,78,3347,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,79,3650,,3,25,
Rivendell,503,H340702152,6/2/2015,,15,80,15010,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,3,2834,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,4,2758,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,5,2978,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,6,2991,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,7,3731,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,8,3833,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,9,3661,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,10,4341,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,11,4272,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,12,3904,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,13,3703,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,14,3598,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,15,3601,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,16,3608,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,17,3572,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,18,3752,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,19,3824,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,20,3755,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,21,3662,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,22,3900,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,23,4059,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,24,4133,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,25,3973,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,26,3937,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,27,3826,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,28,3588,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,29,3564,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,30,3668,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,31,3695,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,32,3803,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,33,3836,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,34,3626,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,35,3465,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,36,3573,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,37,3662,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,38,3487,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,39,3343,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,40,3684,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,41,3313,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,42,3090,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,43,3742,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,44,4006,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,45,3662,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,46,3868,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,47,3646,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,48,3777,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,49,3828,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,50,4048,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,51,4024,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,52,4035,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,53,3886,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,54,3869,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,55,3827,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,56,3951,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,57,3942,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,58,3920,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,59,3729,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,60,3818,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,61,4606,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,62,5543,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,63,5849,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,64,5862,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,65,5747,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,66,5761,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,67,5477,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,68,5513,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,69,5540,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,70,5724,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,71,5705,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,72,6211,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,73,6035,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,74,6279,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,75,6139,,3,25,
Rivendell,503,H340702152,6/2/2015,,16,76,13946,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,4,8201,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,5,5560,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,6,4317,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,7,4569,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,8,4967,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,9,5033,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,10,5091,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,11,5164,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,12,5254,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,13,4703,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,14,4457,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,15,4505,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,16,4690,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,17,5931,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,18,6774,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,19,6690,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,20,8216,,3,25,
Rivendell,503,H340702152,6/3/2015,,12,21,13319,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,4,4716,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,5,3387,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,6,3496,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,7,4467,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,8,4510,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,9,4931,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,10,4360,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,11,4838,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,12,4613,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,13,4607,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,14,4744,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,15,4988,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,16,4841,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,17,5063,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,18,5078,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,19,5014,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,20,4844,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,21,4820,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,22,5278,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,23,5262,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,24,5520,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,25,5496,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,26,5332,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,27,5204,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,28,5013,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,29,5097,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,30,5022,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,31,5154,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,32,5271,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,33,5191,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,34,5238,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,35,5605,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,36,5081,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,37,4977,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,38,5069,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,39,5223,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,40,5257,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,41,5430,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,42,5556,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,43,5572,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,44,5714,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,45,5223,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,46,5545,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,47,5433,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,48,6141,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,49,5584,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,50,5683,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,51,5783,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,52,5013,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,53,7252,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,54,8158,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,55,8071,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,56,8047,,3,25,
Rivendell,503,H340702152,6/3/2015,,13,57,8020,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,4,2571,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,5,2781,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,6,2370,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,7,2488,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,8,2554,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,9,3664,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,10,3809,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,11,3917,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,12,3983,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,13,3850,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,14,3817,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,15,3923,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,16,3930,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,17,4178,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,18,4120,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,19,4144,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,20,4091,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,21,4028,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,22,4042,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,23,3992,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,24,3904,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,25,3795,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,26,3935,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,27,3525,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,28,3245,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,29,3373,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,30,3400,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,31,3635,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,32,3479,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,33,3506,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,34,3484,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,35,3501,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,36,3344,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,37,3410,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,38,3657,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,39,3539,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,40,3454,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,41,3545,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,42,3442,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,43,3378,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,44,3517,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,45,3735,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,46,3707,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,47,3337,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,48,3381,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,49,3633,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,50,3805,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,51,3759,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,52,3730,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,53,3774,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,54,3568,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,55,3682,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,56,3525,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,57,3280,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,58,3422,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,59,3234,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,60,3411,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,61,3552,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,62,3475,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,63,3535,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,64,3747,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,65,3584,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,66,3543,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,67,3631,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,68,4006,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,69,3861,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,70,5065,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,71,5573,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,72,5783,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,73,5853,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,74,5702,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,75,5646,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,76,5591,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,77,5602,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,78,5617,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,79,5615,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,80,5453,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,81,5396,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,82,5496,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,83,5530,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,84,5406,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,85,5496,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,86,5612,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,87,5349,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,88,5857,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,89,5955,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,90,5812,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,91,5921,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,92,6256,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,93,6405,,3,25,
Rivendell,503,H340702152,6/3/2015,,14,94,14630,,3,25,1
Rivendell,503,H340702152,6/3/2015,,2,3,5610,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,4,4943,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,5,5275,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,6,5286,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,7,5273,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,8,5541,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,9,5861,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,10,5793,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,11,5691,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,12,5798,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,13,5893,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,14,5790,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,15,5976,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,16,6186,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,17,6459,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,18,6250,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,19,6315,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,20,6527,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,21,6337,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,22,6382,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,23,6445,,3,25,
Rivendell,503,H340702152,6/3/2015,,2,24,6251,,3,25,
